Id,HourlyCalories,Datetime_Hour,HourlySteps,HourlyTotalIntensity,HourlyAvgIntensity,Avg_HR,Avg_METs,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,DailyCalories,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,WeightKg,WeightPounds,BMI,IsManualReport
1503960366,151.0,2016-04-12 15:00:00,2063.0,58.0,0.966667,70.0,31.916666666666668,13162,8.5,8.5,0.0,1.87999999523163,0.550000011920929,6.05999994277954,0.0,25,13,328,728,1985,1.0,327.0,346.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,76.0,2016-04-12 16:00:00,344.0,13.0,0.216667,70.0,16.0,13162,8.5,8.5,0.0,1.87999999523163,0.550000011920929,6.05999994277954,0.0,25,13,328,728,1985,1.0,327.0,346.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,83.0,2016-04-12 17:00:00,489.0,16.0,0.266667,70.0,17.5,13162,8.5,8.5,0.0,1.87999999523163,0.550000011920929,6.05999994277954,0.0,25,13,328,728,1985,1.0,327.0,346.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,124.0,2016-04-12 18:00:00,1386.0,29.0,0.483333,70.0,26.266666666666666,13162,8.5,8.5,0.0,1.87999999523163,0.550000011920929,6.05999994277954,0.0,25,13,328,728,1985,1.0,327.0,346.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,104.0,2016-04-12 19:00:00,558.0,39.0,0.65,70.0,22.033333333333335,13162,8.5,8.5,0.0,1.87999999523163,0.550000011920929,6.05999994277954,0.0,25,13,328,728,1985,1.0,327.0,346.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,132.0,2016-04-12 20:00:00,1733.0,41.0,0.683333,70.0,27.866666666666667,13162,8.5,8.5,0.0,1.87999999523163,0.550000011920929,6.05999994277954,0.0,25,13,328,728,1985,1.0,327.0,346.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,100.0,2016-04-12 21:00:00,684.0,31.0,0.516667,70.0,21.2,13162,8.5,8.5,0.0,1.87999999523163,0.550000011920929,6.05999994277954,0.0,25,13,328,728,1985,1.0,327.0,346.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,65.0,2016-04-12 22:00:00,89.0,9.0,0.15,70.0,13.733333333333333,13162,8.5,8.5,0.0,1.87999999523163,0.550000011920929,6.05999994277954,0.0,25,13,328,728,1985,1.0,327.0,346.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,81.0,2016-04-12 23:00:00,338.0,21.0,0.35,70.0,17.266666666666666,13162,8.5,8.5,0.0,1.87999999523163,0.550000011920929,6.05999994277954,0.0,25,13,328,728,1985,1.0,327.0,346.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,69.0,2016-04-13 00:00:00,144.0,14.0,0.233333,70.0,14.566666666666666,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,48.0,2016-04-13 01:00:00,0.0,0.0,0.0,70.0,10.2,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,47.0,2016-04-13 02:00:00,0.0,0.0,0.0,70.0,10.0,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,53.0,2016-04-13 03:00:00,36.0,4.0,0.066667,70.0,11.166666666666666,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,47.0,2016-04-13 04:00:00,0.0,0.0,0.0,70.0,10.033333333333333,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,47.0,2016-04-13 05:00:00,0.0,0.0,0.0,70.0,10.033333333333333,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,48.0,2016-04-13 06:00:00,0.0,0.0,0.0,70.0,10.133333333333333,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,59.0,2016-04-13 07:00:00,126.0,8.0,0.133333,70.0,12.466666666666667,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,69.0,2016-04-13 08:00:00,275.0,12.0,0.2,70.0,14.566666666666666,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,136.0,2016-04-13 09:00:00,1679.0,27.0,0.45,70.0,28.766666666666666,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,77.0,2016-04-13 10:00:00,295.0,15.0,0.25,70.0,16.233333333333334,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,84.0,2016-04-13 11:00:00,524.0,16.0,0.266667,70.0,17.7,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,82.0,2016-04-13 12:00:00,486.0,15.0,0.25,70.0,17.466666666666665,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,72.0,2016-04-13 13:00:00,302.0,10.0,0.166667,70.0,15.266666666666667,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,128.0,2016-04-13 14:00:00,1577.0,46.0,0.766667,70.0,27.05,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,79.0,2016-04-13 15:00:00,493.0,13.0,0.216667,70.0,16.833333333333332,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,71.0,2016-04-13 16:00:00,299.0,10.0,0.166667,70.0,15.1,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,87.0,2016-04-13 17:00:00,695.0,23.0,0.383333,70.0,18.466666666666665,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,118.0,2016-04-13 18:00:00,1343.0,25.0,0.416667,70.0,25.066666666666666,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,73.0,2016-04-13 19:00:00,258.0,13.0,0.216667,70.0,15.366666666666667,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,47.0,2016-04-13 20:00:00,0.0,0.0,0.0,70.0,10.0,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,48.0,2016-04-13 21:00:00,0.0,0.0,0.0,70.0,10.133333333333333,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,74.0,2016-04-13 22:00:00,437.0,11.0,0.183333,70.0,15.7,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,135.0,2016-04-13 23:00:00,1766.0,56.0,0.933333,70.0,28.666666666666668,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,56.0,2016-04-14 00:00:00,81.0,4.0,0.066667,70.0,11.933333333333334,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,54.0,2016-04-14 01:00:00,58.0,3.0,0.05,70.0,11.4,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,47.0,2016-04-14 02:00:00,0.0,0.0,0.0,70.0,10.0,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,47.0,2016-04-14 03:00:00,0.0,0.0,0.0,70.0,10.033333333333333,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,47.0,2016-04-14 04:00:00,0.0,0.0,0.0,70.0,10.0,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,47.0,2016-04-14 05:00:00,0.0,0.0,0.0,70.0,10.0,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,47.0,2016-04-14 06:00:00,0.0,0.0,0.0,70.0,10.0,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,47.0,2016-04-14 07:00:00,0.0,0.0,0.0,70.0,10.0,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,47.0,2016-04-14 08:00:00,0.0,0.0,0.0,70.0,10.0,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,93.0,2016-04-14 09:00:00,902.0,14.0,0.233333,70.0,19.7,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,109.0,2016-04-14 10:00:00,1106.0,23.0,0.383333,70.0,23.2,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,64.0,2016-04-14 11:00:00,50.0,7.0,0.116667,70.0,13.5,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,85.0,2016-04-14 12:00:00,501.0,18.0,0.3,70.0,17.933333333333334,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,137.0,2016-04-14 13:00:00,1779.0,54.0,0.9,70.0,29.033333333333335,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,113.0,2016-04-14 14:00:00,1228.0,22.0,0.366667,70.0,24.033333333333335,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,66.0,2016-04-14 15:00:00,139.0,7.0,0.116667,70.0,13.966666666666667,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,88.0,2016-04-14 16:00:00,408.0,25.0,0.416667,70.0,18.566666666666666,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,61.0,2016-04-14 17:00:00,37.0,5.0,0.083333,70.0,12.833333333333334,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,72.0,2016-04-14 18:00:00,322.0,12.0,0.2,70.0,15.266666666666667,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,55.0,2016-04-14 19:00:00,11.0,1.0,0.016667,70.0,11.7,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,91.0,2016-04-14 20:00:00,806.0,24.0,0.4,70.0,19.366666666666667,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,174.0,2016-04-14 21:00:00,2670.0,57.0,0.95,70.0,36.78333333333333,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,79.0,2016-04-14 22:00:00,362.0,17.0,0.283333,70.0,16.733333333333334,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,50.0,2016-04-14 23:00:00,0.0,0.0,0.0,70.0,10.5,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,2.0,384.0,407.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,60.0,2016-04-15 00:00:00,83.0,6.0,0.1,70.0,12.733333333333333,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,58.0,2016-04-15 01:00:00,75.0,5.0,0.083333,70.0,12.266666666666667,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,59.0,2016-04-15 02:00:00,124.0,7.0,0.116667,70.0,12.466666666666667,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,47.0,2016-04-15 03:00:00,0.0,0.0,0.0,70.0,10.0,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,47.0,2016-04-15 04:00:00,0.0,0.0,0.0,70.0,10.033333333333333,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,49.0,2016-04-15 05:00:00,26.0,1.0,0.016667,70.0,10.4,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,47.0,2016-04-15 06:00:00,0.0,0.0,0.0,70.0,10.0,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,49.0,2016-04-15 07:00:00,7.0,1.0,0.016667,70.0,10.333333333333334,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,54.0,2016-04-15 08:00:00,55.0,5.0,0.083333,70.0,11.366666666666667,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,50.0,2016-04-15 09:00:00,21.0,2.0,0.033333,70.0,10.6,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,63.0,2016-04-15 10:00:00,154.0,8.0,0.133333,70.0,13.366666666666667,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,84.0,2016-04-15 11:00:00,425.0,23.0,0.383333,70.0,17.9,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,74.0,2016-04-15 12:00:00,270.0,13.0,0.216667,70.0,15.6,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,67.0,2016-04-15 13:00:00,373.0,9.0,0.15,70.0,14.166666666666666,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,47.0,2016-04-15 14:00:00,0.0,0.0,0.0,70.0,10.0,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,47.0,2016-04-15 15:00:00,0.0,0.0,0.0,70.0,10.0,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,47.0,2016-04-15 16:00:00,0.0,0.0,0.0,70.0,10.0,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,140.0,2016-04-15 17:00:00,1774.0,47.0,0.783333,70.0,29.633333333333333,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,87.0,2016-04-15 18:00:00,509.0,22.0,0.366667,70.0,18.5,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,97.0,2016-04-15 19:00:00,519.0,32.0,0.533333,70.0,20.466666666666665,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,64.0,2016-04-15 20:00:00,77.0,8.0,0.133333,70.0,13.633333333333333,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
1503960366,75.0,2016-04-15 21:00:00,280.0,14.0,0.233333,70.0,15.833333333333334,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,1.0,412.0,442.0,52.5999984741211,115.963146545323,22.6499996185303,0
